customer_id,age,gender,location,tenure_months,contract_type,monthly_recharge,data_usage_gb,call_minutes,num_services,num_complaints,support_calls,payment_method,paperless_billing,sentiment_score,churn
CUST00245,66,Female,Urban,16,Month-to-Month,56.33,0.52,379.0,2,1,3,Credit Card,1,-0.386,0
CUST00246,19,Male,Urban,6,Month-to-Month,38.29,1.09,390.0,4,2,3,Cash,1,-0.187,1
CUST00247,19,Male,Rural,13,Month-to-Month,65.42,11.72,327.0,3,1,2,Credit Card,0,0.398,1
CUST00248,45,Female,Urban,30,One Year,20.99,1.45,479.0,4,0,2,E-Wallet,1,-0.59,0
CUST00249,71,Female,Suburban,21,Two Year,63.56,0.1,303.0,5,2,3,Bank Transfer,0,-1.0,1
CUST00250,40,Female,Suburban,15,Month-to-Month,81.27,0.26,281.0,2,2,2,E-Wallet,1,0.363,1
CUST00251,54,Male,Suburban,40,Two Year,64.68,5.98,344.0,1,1,2,E-Wallet,0,-0.146,0
CUST00252,49,Male,Rural,51,One Year,47.49,5.66,134.0,1,0,5,Credit Card,1,0.086,0
CUST00253,50,Male,Rural,16,One Year,48.77,1.92,467.0,2,1,0,Bank Transfer,1,-0.377,1
CUST00254,18,Male,Urban,66,Two Year,95.2,0.67,360.0,1,2,1,Credit Card,0,,0
CUST00255,36,Male,Suburban,29,Month-to-Month,68.95,2.76,568.0,4,0,1,E-Wallet,1,0.798,0
CUST00256,19,Female,Suburban,17,Month-to-Month,86.11,1.61,114.0,3,1,0,Bank Transfer,1,0.249,1
CUST00257,70,Male,Suburban,16,Two Year,88.57,1.87,185.0,2,0,2,Credit Card,1,0.277,0
CUST00258,61,Male,Urban,27,Two Year,53.86,,477.0,3,0,2,Credit Card,1,-0.508,0
CUST00259,43,Male,Suburban,67,Two Year,39.96,0.26,0.0,1,0,3,Credit Card,0,0.447,0
CUST00260,49,Male,Rural,53,Two Year,81.15,6.26,540.0,5,2,0,Credit Card,0,-0.196,0
CUST00261,23,Male,Rural,5,Month-to-Month,43.57,3.85,423.0,3,0,2,E-Wallet,1,-0.043,0
CUST00262,49,Female,Urban,56,Two Year,50.24,7.2,269.0,5,0,2,Bank Transfer,1,0.457,0
CUST00263,72,Male,Urban,34,Month-to-Month,67.59,2.8,418.0,4,0,2,Bank Transfer,0,-0.139,1
CUST00264,21,Male,Urban,38,Two Year,58.72,16.8,326.0,5,0,2,E-Wallet,1,0.424,0
CUST00265,72,Male,Suburban,28,Month-to-Month,10.0,13.14,194.0,3,0,1,Bank Transfer,1,0.737,1
CUST00266,28,Female,Suburban,7,One Year,34.13,1.27,254.0,3,1,2,E-Wallet,1,0.012,1
CUST00267,73,Female,Urban,4,Month-to-Month,90.22,1.96,78.0,2,1,2,E-Wallet,0,-0.22,0
CUST00268,34,Female,Urban,3,Month-to-Month,62.97,5.59,97.0,5,2,1,E-Wallet,1,-0.479,0
CUST00269,55,Male,Urban,25,Month-to-Month,83.32,6.0,149.0,4,0,1,E-Wallet,0,0.403,0
CUST00270,41,Female,Urban,48,Two Year,44.71,9.66,446.0,2,0,0,E-Wallet,0,0.127,0
CUST00271,22,Male,Rural,50,Two Year,37.2,4.23,122.0,2,0,1,E-Wallet,0,1.0,0
CUST00272,69,Male,Suburban,14,Month-to-Month,83.05,2.58,557.0,4,0,1,E-Wallet,1,-0.316,1
CUST00273,51,Female,Urban,15,One Year,97.41,1.9,358.0,2,1,0,Credit Card,0,-0.002,0
CUST00274,23,Male,Suburban,28,One Year,43.18,2.17,238.0,4,0,1,Credit Card,0,0.359,0
CUST00275,39,Male,Urban,3,Month-to-Month,90.44,7.6,529.0,1,1,2,Credit Card,0,,1
CUST00276,28,Male,Rural,35,Month-to-Month,40.59,15.65,203.0,2,0,1,Credit Card,1,0.026,0
CUST00277,65,Female,Urban,23,Two Year,24.08,0.21,142.0,3,1,0,E-Wallet,0,0.543,0
CUST00278,33,Male,Urban,16,One Year,79.65,3.47,186.0,1,3,2,Cash,1,-0.283,0
CUST00279,50,Male,Urban,24,Month-to-Month,41.13,2.94,487.0,2,1,1,E-Wallet,1,0.296,0
CUST00280,26,Female,Suburban,8,One Year,34.74,1.89,121.0,4,2,2,E-Wallet,0,-0.567,0
CUST00281,23,Male,Suburban,12,Month-to-Month,35.29,7.63,349.0,1,1,1,Credit Card,0,-0.161,1
CUST00282,33,Male,Suburban,8,Month-to-Month,56.3,3.43,99.0,1,0,1,E-Wallet,1,0.445,1
CUST00283,46,Female,Urban,19,Month-to-Month,22.48,1.5,283.0,3,0,1,Credit Card,1,-0.19,1
CUST00284,20,Male,Urban,9,Month-to-Month,79.85,2.35,526.0,2,0,3,E-Wallet,0,0.416,1
CUST00285,37,Male,Urban,48,One Year,77.04,1.77,383.0,2,1,2,E-Wallet,1,-0.09,0
CUST00286,53,Male,Suburban,53,Two Year,77.02,2.25,554.0,4,3,1,Cash,1,-0.074,0
CUST00287,36,Male,Urban,27,Month-to-Month,95.19,0.3,186.0,1,1,0,E-Wallet,0,-0.121,1
CUST00288,43,Male,Suburban,18,Month-to-Month,89.27,0.47,7.0,3,1,1,Bank Transfer,1,,0
CUST00289,20,Female,Rural,10,One Year,42.31,3.91,544.0,4,2,3,Credit Card,1,-0.186,1
CUST00290,36,Female,Rural,12,Two Year,81.85,4.61,418.0,4,1,1,E-Wallet,1,0.208,0
CUST00291,37,Female,Urban,25,One Year,92.78,4.05,89.0,3,0,2,Bank Transfer,1,-0.077,1
CUST00292,49,Female,Urban,7,Two Year,85.35,5.76,495.0,2,1,4,E-Wallet,0,-0.049,1
CUST00293,24,Male,Urban,23,Month-to-Month,87.23,11.5,115.0,3,0,0,Bank Transfer,1,0.08,0
CUST00294,69,Male,Suburban,8,One Year,61.24,7.88,19.0,2,0,0,Credit Card,0,-0.316,0
CUST00295,58,Male,Suburban,21,Month-to-Month,48.8,2.17,131.0,5,2,2,Credit Card,1,-0.378,1
CUST00296,50,Male,Urban,34,Month-to-Month,59.14,,291.0,1,0,2,E-Wallet,0,0.665,0
CUST00297,57,Male,Urban,17,Month-to-Month,47.54,1.5,353.0,3,0,2,Credit Card,0,0.174,0
CUST00298,56,Female,Suburban,10,Month-to-Month,90.08,3.54,236.0,4,1,5,E-Wallet,1,-0.318,1
CUST00299,35,Female,Rural,52,Two Year,69.67,,588.0,2,0,1,Bank Transfer,0,0.127,0
CUST00300,57,Male,Urban,29,Two Year,85.59,4.84,222.0,1,1,1,Bank Transfer,1,0.897,0
CUST00301,18,Male,Suburban,35,Month-to-Month,28.78,3.13,,1,3,2,E-Wallet,0,-0.307,1
CUST00302,28,Male,Urban,14,Month-to-Month,53.84,3.68,38.0,3,1,5,Credit Card,1,-0.836,0
CUST00303,45,Female,Urban,2,Month-to-Month,39.37,3.01,326.0,4,1,1,Bank Transfer,0,-0.217,1
CUST00304,74,Male,Rural,19,Month-to-Month,24.36,14.25,208.0,3,2,2,E-Wallet,1,-0.46,0
CUST00305,42,Male,Suburban,32,One Year,72.5,6.77,105.0,4,1,2,Cash,1,-0.338,0
CUST00306,67,Male,Suburban,64,Two Year,38.39,6.08,248.0,5,0,1,Credit Card,1,0.276,0
CUST00307,40,Female,Urban,24,Two Year,55.67,2.91,566.0,3,2,0,Bank Transfer,0,-0.43,0
CUST00308,48,Male,Suburban,8,One Year,40.71,1.61,353.0,2,2,0,Cash,0,-0.405,1
CUST00309,47,Female,Urban,30,Two Year,54.81,,469.0,3,1,3,Bank Transfer,0,-0.039,0
CUST00310,59,Female,Urban,2,Month-to-Month,79.72,0.18,264.0,3,1,3,E-Wallet,1,-0.716,0
CUST00311,52,Female,Suburban,30,Month-to-Month,41.08,0.12,463.0,5,1,2,Cash,1,-0.91,1
CUST00312,24,Female,Urban,10,Month-to-Month,53.66,15.74,440.0,5,0,3,Cash,1,0.647,0
CUST00313,33,Female,Suburban,16,One Year,78.21,0.49,283.0,3,0,0,E-Wallet,0,0.635,0
CUST00314,43,Female,Suburban,64,One Year,82.04,0.61,533.0,4,0,1,Bank Transfer,1,0.398,0
CUST00315,65,Male,Urban,13,Month-to-Month,55.15,2.65,368.0,5,0,1,Credit Card,1,0.372,0
CUST00316,74,Male,Urban,8,Month-to-Month,72.38,2.63,494.0,5,1,0,Credit Card,0,,1
CUST00317,69,Male,Urban,31,Month-to-Month,85.44,10.1,153.0,4,0,2,Credit Card,0,1.0,0
CUST00318,66,Female,Urban,69,Two Year,38.58,0.31,315.0,1,0,3,Credit Card,0,0.227,0
CUST00319,19,Male,Suburban,21,Month-to-Month,47.16,12.61,299.0,5,0,1,Credit Card,1,1.0,0
CUST00320,18,Female,Suburban,63,One Year,55.65,0.98,439.0,5,3,2,Credit Card,1,0.275,0
CUST00321,65,Female,Urban,25,One Year,76.17,14.05,,4,0,0,Credit Card,0,0.485,0
CUST00322,29,Female,Urban,18,Month-to-Month,69.67,3.12,405.0,4,0,0,Credit Card,0,0.216,0
CUST00323,22,Male,Suburban,65,One Year,66.62,4.22,174.0,3,3,0,Credit Card,0,-0.444,0
CUST00324,54,Female,Suburban,13,Two Year,,1.52,54.0,3,0,0,Bank Transfer,0,0.14,0
CUST00325,49,Female,Urban,5,Month-to-Month,86.77,3.79,310.0,1,0,1,E-Wallet,1,0.434,0
CUST00326,72,Male,Urban,27,Two Year,52.53,4.96,153.0,1,1,2,E-Wallet,0,0.22,0
CUST00327,26,Male,Suburban,10,Month-to-Month,58.34,0.04,,1,1,2,Cash,1,,0
CUST00328,58,Female,Urban,10,Month-to-Month,69.88,0.14,500.0,2,1,0,E-Wallet,1,1.0,0
CUST00329,52,Female,Urban,17,Two Year,114.32,17.21,189.0,4,0,0,Credit Card,1,-0.012,0
CUST00330,36,Male,Suburban,27,Two Year,48.97,2.45,505.0,5,1,1,E-Wallet,0,-1.0,0
CUST00331,65,Male,Suburban,28,Two Year,47.72,10.98,148.0,4,1,0,E-Wallet,0,0.017,0
CUST00332,33,Male,Suburban,68,One Year,55.64,,7.0,4,3,2,Bank Transfer,0,-1.0,1
CUST00333,20,Female,Suburban,35,Two Year,94.02,1.87,592.0,1,0,1,E-Wallet,0,0.229,0
CUST00334,37,Male,Suburban,24,Two Year,68.73,0.65,590.0,4,0,1,Credit Card,1,0.278,0
CUST00335,41,Male,Urban,31,Two Year,74.4,15.29,468.0,2,1,1,Bank Transfer,1,0.178,0
CUST00336,71,Male,Urban,16,One Year,85.17,3.51,320.0,5,0,0,Bank Transfer,0,0.702,0
CUST00337,73,Female,Urban,28,Month-to-Month,93.19,0.85,571.0,1,0,0,E-Wallet,0,-0.103,0
CUST00338,50,Male,Urban,61,Two Year,48.26,4.58,450.0,3,3,1,Credit Card,1,-0.645,1
CUST00339,41,Male,Suburban,19,Month-to-Month,78.07,0.39,127.0,5,1,1,Credit Card,0,0.271,0
CUST00340,69,Male,Rural,14,Month-to-Month,93.82,8.1,286.0,3,1,1,Bank Transfer,1,-0.263,0
CUST00341,28,Male,Rural,31,Month-to-Month,70.15,0.38,86.0,3,1,3,Cash,0,-0.851,0
CUST00342,66,Male,Suburban,15,One Year,44.53,1.08,80.0,4,0,5,Credit Card,1,0.298,0
CUST00343,25,Female,Urban,19,Month-to-Month,39.63,0.38,533.0,5,0,0,E-Wallet,0,0.074,1
CUST00344,53,Female,Urban,1,Month-to-Month,76.29,0.44,251.0,2,0,0,Credit Card,1,0.047,0
CUST00345,55,Female,Suburban,71,Two Year,36.18,2.97,189.0,4,1,2,Credit Card,1,-0.002,0
CUST00346,57,Male,Suburban,28,Month-to-Month,44.67,4.65,597.0,3,0,1,Bank Transfer,0,0.252,0
CUST00347,37,Female,Suburban,12,One Year,52.75,6.21,483.0,5,4,1,Bank Transfer,1,-0.351,0
CUST00348,52,Female,Suburban,18,Month-to-Month,72.01,4.75,378.0,4,2,2,E-Wallet,1,-0.8,1
CUST00349,65,Female,Suburban,25,Month-to-Month,79.59,1.81,455.0,5,0,1,Bank Transfer,0,1.0,0
CUST00350,42,Male,Suburban,18,Month-to-Month,47.25,3.26,7.0,1,0,4,Bank Transfer,1,-0.466,1
CUST00351,52,Male,Urban,33,One Year,32.58,10.51,317.0,2,2,1,Credit Card,1,-0.405,0
CUST00352,42,Female,Suburban,19,Month-to-Month,85.41,1.96,333.0,2,0,1,Credit Card,1,-0.097,0
CUST00353,46,Female,Rural,36,Two Year,81.89,1.16,229.0,2,0,4,E-Wallet,1,0.122,0
CUST00354,35,Male,Urban,25,Month-to-Month,76.73,2.93,507.0,3,1,3,Credit Card,1,,0
CUST00355,63,Male,Suburban,35,Month-to-Month,74.38,1.41,526.0,3,0,3,Credit Card,1,0.217,0
CUST00356,35,Female,Urban,1,Month-to-Month,55.07,1.21,474.0,2,0,0,E-Wallet,0,0.405,0
CUST00357,19,Male,Rural,5,Month-to-Month,60.56,6.03,405.0,5,3,3,Cash,1,-0.077,1
CUST00358,71,Female,Urban,42,One Year,66.9,8.86,286.0,1,1,4,Credit Card,1,-0.087,0
CUST00359,52,Male,Suburban,36,Two Year,43.93,2.79,445.0,3,1,2,Bank Transfer,1,0.505,0
CUST00360,33,Female,Urban,67,One Year,74.59,6.05,342.0,4,0,1,Credit Card,0,-0.45,0
CUST00361,58,Female,Suburban,9,Month-to-Month,67.98,0.83,324.0,4,1,0,Credit Card,1,-0.824,1
CUST00362,53,Male,Urban,5,Month-to-Month,61.62,3.17,166.0,3,1,0,E-Wallet,0,0.101,0
CUST00363,50,Female,Urban,4,Month-to-Month,,4.04,592.0,2,0,2,Bank Transfer,0,0.331,1
CUST00364,21,Female,Urban,16,Two Year,62.47,2.7,295.0,5,2,0,Credit Card,0,-0.414,0
CUST00365,50,Female,Rural,1,Month-to-Month,81.49,0.5,580.0,1,1,2,E-Wallet,0,-0.054,1
CUST00366,31,Male,Urban,34,One Year,35.28,5.3,182.0,4,0,2,Bank Transfer,1,0.63,0
CUST00367,38,Male,Urban,1,Month-to-Month,86.01,7.31,575.0,3,2,2,E-Wallet,1,-0.032,0
CUST00368,65,Male,Suburban,3,Month-to-Month,80.1,4.03,85.0,5,1,2,Bank Transfer,0,-0.182,1
CUST00369,37,Female,Suburban,22,Month-to-Month,119.05,0.74,555.0,2,0,1,Credit Card,0,0.329,0
CUST00370,73,Male,Rural,8,Month-to-Month,105.02,0.31,148.0,1,0,1,Bank Transfer,0,0.554,1
CUST00371,25,Female,Urban,67,One Year,,1.44,58.0,1,0,1,Credit Card,1,-0.242,0
CUST00372,24,Female,Suburban,25,Month-to-Month,51.53,0.15,4.0,4,0,0,Credit Card,1,-0.022,0
CUST00373,20,Male,Urban,58,One Year,42.87,7.31,82.0,4,1,3,Bank Transfer,1,0.269,0
CUST00374,34,Male,Urban,31,Month-to-Month,46.87,4.86,382.0,3,0,3,Credit Card,1,,1
CUST00375,50,Female,Suburban,40,Two Year,77.74,3.32,548.0,1,2,2,Bank Transfer,1,-0.736,0
CUST00376,65,Female,Suburban,16,Month-to-Month,97.36,8.82,478.0,2,0,3,Bank Transfer,1,-0.335,0
CUST00377,29,Male,Suburban,54,Two Year,34.73,0.47,26.0,2,2,2,E-Wallet,1,0.067,0
CUST00378,68,Male,Urban,23,Two Year,43.91,5.01,524.0,3,1,1,Bank Transfer,1,-0.434,0
CUST00379,39,Male,Urban,56,Two Year,65.84,0.63,576.0,1,2,1,E-Wallet,0,0.067,0
CUST00380,72,Female,Urban,7,Month-to-Month,36.61,0.25,413.0,4,0,2,Cash,1,0.059,1
CUST00381,39,Female,Rural,32,One Year,54.43,0.57,179.0,2,2,4,Cash,1,0.311,0
CUST00382,63,Female,Urban,17,Month-to-Month,96.12,12.06,463.0,5,0,1,E-Wallet,1,0.301,0
CUST00383,47,Female,Urban,9,Month-to-Month,83.04,2.32,526.0,3,1,3,E-Wallet,1,0.327,1
CUST00384,55,Female,Urban,9,Month-to-Month,85.74,0.2,0.0,2,1,3,Credit Card,1,0.084,0
CUST00385,55,Male,Suburban,24,Month-to-Month,40.39,3.5,270.0,5,0,1,Bank Transfer,1,0.07,1
CUST00386,62,Male,Urban,19,Two Year,21.35,0.89,483.0,5,0,2,E-Wallet,1,0.195,0
CUST00387,68,Female,Rural,8,Month-to-Month,54.27,0.03,,2,1,1,Bank Transfer,1,0.003,0
CUST00388,71,Female,Urban,16,One Year,10.0,5.68,182.0,3,2,3,Bank Transfer,1,-0.535,0
CUST00389,25,Male,Rural,71,One Year,76.31,0.67,372.0,5,0,0,Bank Transfer,1,0.655,0
CUST00390,44,Male,Urban,10,Month-to-Month,83.68,11.42,538.0,5,2,1,Cash,1,0.754,1
CUST00391,44,Male,Suburban,42,One Year,45.36,3.59,506.0,1,0,2,Credit Card,1,0.246,0
CUST00392,51,Male,Rural,16,Month-to-Month,79.55,0.36,505.0,1,0,2,Bank Transfer,1,0.487,1
CUST00393,38,Female,Urban,20,One Year,79.42,0.98,571.0,1,2,2,E-Wallet,1,-0.088,0
CUST00394,47,Male,Rural,31,Month-to-Month,36.97,3.78,65.0,5,2,0,Credit Card,0,-1.0,0
CUST00395,50,Female,Urban,69,Two Year,55.0,1.65,51.0,5,3,3,E-Wallet,1,-0.403,1
CUST00396,45,Male,Rural,36,One Year,53.3,3.04,469.0,3,0,1,E-Wallet,0,0.427,0
CUST00397,64,Male,Suburban,58,Two Year,88.32,6.43,242.0,4,1,3,Bank Transfer,1,-0.599,0
CUST00398,50,Male,Urban,32,Month-to-Month,83.31,6.29,336.0,1,1,1,E-Wallet,0,-0.715,0
CUST00399,22,Female,Urban,13,Month-to-Month,79.31,4.79,120.0,4,1,2,Credit Card,1,0.121,0
CUST00400,65,Female,Urban,3,Month-to-Month,50.97,8.69,553.0,1,1,2,E-Wallet,1,0.608,0
CUST00401,36,Male,Urban,35,Month-to-Month,99.14,0.89,44.0,1,1,1,Credit Card,0,-0.148,0
CUST00402,21,Female,Urban,17,Month-to-Month,69.53,0.78,51.0,3,0,3,Bank Transfer,0,0.017,0
CUST00403,52,Female,Urban,22,One Year,77.39,6.42,150.0,3,0,1,Credit Card,1,1.0,0
CUST00404,66,Male,Urban,34,Month-to-Month,108.27,1.55,412.0,2,2,1,E-Wallet,1,0.108,0
CUST00405,34,Male,Suburban,12,Month-to-Month,81.56,2.87,540.0,1,1,2,E-Wallet,1,-0.536,1
CUST00406,61,Female,Urban,65,Two Year,62.01,5.45,568.0,1,1,0,E-Wallet,1,-0.235,0
CUST00407,45,Female,Urban,20,One Year,52.55,2.02,497.0,1,1,2,E-Wallet,0,0.822,0
CUST00408,47,Female,Suburban,11,Month-to-Month,21.65,0.56,208.0,3,2,1,E-Wallet,0,-0.515,1
CUST00409,46,Male,Urban,27,Month-to-Month,25.84,4.55,7.0,1,0,0,Bank Transfer,1,0.087,0
CUST00410,63,Male,Urban,24,Month-to-Month,,6.8,390.0,2,0,5,E-Wallet,1,0.318,0
CUST00411,70,Female,Urban,18,Month-to-Month,15.6,0.05,246.0,5,1,0,Credit Card,0,-0.055,0
CUST00412,23,Male,Rural,6,One Year,90.28,3.31,394.0,2,1,0,E-Wallet,0,0.227,1
CUST00413,52,Male,Suburban,21,Month-to-Month,85.08,2.54,338.0,5,2,2,E-Wallet,1,-0.185,0
CUST00414,58,Female,Urban,14,Two Year,43.38,1.2,411.0,3,2,2,E-Wallet,0,-0.358,0
CUST00415,54,Female,Suburban,57,One Year,69.54,0.7,539.0,4,1,1,E-Wallet,0,0.484,0
CUST00416,41,Male,Suburban,67,One Year,79.4,0.83,344.0,3,0,1,Credit Card,0,-0.26,0
CUST00417,46,Male,Suburban,3,Month-to-Month,67.3,5.16,295.0,4,0,0,Credit Card,0,0.347,0
CUST00418,66,Female,Suburban,24,Month-to-Month,95.78,,234.0,5,1,4,E-Wallet,1,-0.382,1
CUST00419,63,Male,Suburban,18,One Year,30.2,15.89,587.0,4,2,4,Credit Card,1,0.257,1
CUST00420,70,Male,Urban,6,Month-to-Month,77.6,1.11,444.0,5,2,2,Credit Card,0,-0.37,1
CUST00421,48,Female,Urban,19,Month-to-Month,49.78,12.58,232.0,4,1,1,Credit Card,0,0.769,0
CUST00422,52,Female,Urban,22,Month-to-Month,21.55,2.9,309.0,5,0,4,Credit Card,0,-0.069,1
CUST00423,50,Male,Rural,8,Month-to-Month,35.99,0.63,477.0,4,1,1,Credit Card,1,0.044,0
CUST00424,69,Male,Suburban,36,One Year,51.89,0.64,513.0,5,1,3,E-Wallet,1,0.335,0
CUST00425,38,Male,Suburban,9,Month-to-Month,65.58,3.75,335.0,2,7,0,Bank Transfer,1,-1.0,1
CUST00426,49,Female,Rural,21,Month-to-Month,42.47,7.12,576.0,1,1,1,Credit Card,1,0.604,0
CUST00427,40,Male,Urban,28,Month-to-Month,52.35,5.51,51.0,2,2,0,Bank Transfer,1,-0.19,1
CUST00428,50,Male,Suburban,24,One Year,55.1,4.26,545.0,3,0,1,Credit Card,1,0.415,0
CUST00429,20,Female,Suburban,68,Two Year,43.01,0.76,300.0,4,1,1,E-Wallet,1,0.218,0
CUST00430,35,Female,Rural,7,Two Year,50.84,0.46,242.0,5,1,2,Bank Transfer,1,-0.08,0
CUST00431,42,Male,Rural,17,Month-to-Month,79.32,0.0,355.0,2,0,0,Credit Card,0,-0.024,0
CUST00432,59,Female,Suburban,34,Month-to-Month,106.22,0.43,587.0,2,2,2,Credit Card,1,-0.262,1
CUST00433,48,Female,Urban,20,Month-to-Month,70.21,5.82,441.0,5,1,1,E-Wallet,1,-0.805,0
CUST00434,71,Male,Suburban,66,One Year,68.29,9.02,118.0,4,0,1,Credit Card,1,-0.274,0
CUST00435,20,Female,Urban,8,One Year,62.99,1.1,408.0,3,2,1,Cash,1,-0.306,1
CUST00436,57,Female,Suburban,49,One Year,55.23,6.34,370.0,3,0,0,E-Wallet,1,0.919,0
CUST00437,63,Male,Rural,10,Month-to-Month,79.39,0.89,72.0,3,0,0,E-Wallet,1,0.907,0
CUST00438,41,Female,Urban,38,One Year,89.58,1.15,448.0,5,2,1,Credit Card,1,0.142,0
CUST00439,67,Male,Suburban,30,Month-to-Month,35.96,1.02,470.0,2,0,1,Bank Transfer,1,-0.366,1
CUST00440,49,Male,Urban,35,One Year,90.96,0.21,155.0,3,0,5,Credit Card,0,0.17,0
CUST00441,64,Female,Urban,7,Month-to-Month,105.64,0.86,575.0,2,1,1,Credit Card,1,-0.344,1
CUST00442,39,Female,Urban,61,One Year,39.81,1.87,309.0,3,1,1,Cash,0,-0.027,0
CUST00443,40,Female,Suburban,17,Month-to-Month,88.02,2.08,35.0,3,0,3,Credit Card,1,0.532,0
CUST00444,19,Male,Rural,3,Month-to-Month,105.88,1.48,247.0,4,0,2,Credit Card,1,0.463,0
CUST00445,44,Female,Rural,55,One Year,82.9,2.89,427.0,5,0,2,E-Wallet,0,0.713,0
CUST00446,59,Male,Urban,10,Month-to-Month,60.6,1.9,43.0,4,2,2,Credit Card,1,-0.864,0
CUST00447,19,Female,Rural,24,One Year,84.47,14.08,452.0,2,0,1,Bank Transfer,1,-0.159,0
CUST00448,43,Female,Suburban,69,One Year,44.69,6.59,118.0,2,0,2,Cash,1,0.803,0
CUST00449,34,Female,Urban,58,One Year,57.19,10.69,348.0,5,0,0,Credit Card,1,0.909,0
CUST00450,57,Male,Urban,27,Month-to-Month,46.68,3.26,387.0,3,0,2,E-Wallet,0,0.194,0
CUST00451,50,Female,Urban,10,Month-to-Month,31.32,4.54,69.0,5,3,0,Credit Card,1,-0.459,1
CUST00452,26,Female,Rural,51,One Year,66.04,0.73,453.0,3,3,3,Bank Transfer,1,-0.131,0
CUST00453,60,Male,Suburban,22,Month-to-Month,72.6,5.59,266.0,1,0,0,Credit Card,1,0.513,1
CUST00454,71,Male,Suburban,11,One Year,81.56,1.08,437.0,1,0,1,E-Wallet,1,0.493,0
CUST00455,65,Female,Urban,2,Month-to-Month,10.0,0.63,365.0,5,1,3,Bank Transfer,1,-0.47,0
CUST00456,56,Female,Suburban,31,Month-to-Month,69.57,0.17,186.0,1,1,4,Credit Card,0,0.31,1
CUST00457,46,Female,Urban,14,Month-to-Month,,2.56,226.0,1,1,2,Bank Transfer,0,-0.13,0
CUST00458,59,Male,Urban,10,Month-to-Month,37.73,1.35,60.0,2,1,3,Credit Card,0,-0.657,1
CUST00459,72,Male,Suburban,30,Month-to-Month,53.89,17.29,167.0,3,3,2,E-Wallet,0,-0.863,0
CUST00460,43,Male,Urban,48,One Year,83.86,1.15,131.0,1,1,0,E-Wallet,0,-0.189,0
CUST00461,52,Male,Suburban,63,One Year,67.43,8.06,154.0,4,0,1,Bank Transfer,1,,0
CUST00462,67,Female,Urban,31,Month-to-Month,64.56,1.52,6.0,2,0,1,Bank Transfer,1,-0.029,0
CUST00463,42,Male,Suburban,43,Two Year,87.32,5.53,522.0,3,1,3,Cash,0,0.054,0
CUST00464,41,Male,Urban,27,Month-to-Month,122.87,4.31,250.0,2,0,0,Bank Transfer,1,-0.544,0
CUST00465,30,Male,Suburban,60,Two Year,58.94,3.3,575.0,4,1,1,Credit Card,0,0.375,0
CUST00466,24,Female,Urban,11,One Year,71.17,2.16,261.0,3,1,3,E-Wallet,0,-0.417,1
CUST00467,74,Female,Urban,8,One Year,42.71,4.45,119.0,5,2,1,Bank Transfer,0,-0.094,0
CUST00468,53,Male,Rural,35,Month-to-Month,118.62,2.09,47.0,5,1,4,Credit Card,1,0.006,0
CUST00469,62,Male,Urban,15,Month-to-Month,51.5,3.18,68.0,2,1,3,Credit Card,1,0.153,0
CUST00470,37,Female,Suburban,24,Month-to-Month,19.8,3.56,261.0,5,2,2,Cash,0,-0.167,0
CUST00471,18,Female,Rural,63,One Year,80.54,1.24,444.0,3,0,3,Credit Card,1,0.916,0
CUST00472,25,Female,Urban,11,Month-to-Month,24.75,1.66,478.0,4,0,1,E-Wallet,0,0.333,0
CUST00473,63,Female,Urban,28,One Year,97.38,0.07,230.0,4,1,1,Credit Card,0,0.899,0
CUST00474,33,Female,Suburban,3,Month-to-Month,79.73,7.65,223.0,5,1,1,Bank Transfer,0,0.255,0
CUST00475,31,Female,Rural,28,Two Year,39.3,5.64,456.0,1,1,3,Credit Card,0,0.01,0
CUST00476,29,Female,Rural,3,Month-to-Month,81.76,0.81,365.0,1,1,1,Credit Card,1,0.357,1
CUST00477,68,Female,Suburban,25,Month-to-Month,56.65,1.8,27.0,1,2,0,E-Wallet,1,-0.121,0
CUST00478,40,Male,Suburban,11,Month-to-Month,75.67,2.19,100.0,5,0,2,E-Wallet,0,0.38,1
CUST00479,32,Male,Urban,16,Month-to-Month,32.97,1.63,57.0,5,0,2,E-Wallet,0,0.339,0
CUST00480,45,Male,Rural,17,Month-to-Month,31.43,6.4,23.0,5,2,2,Credit Card,1,-0.201,0
CUST00481,51,Male,Rural,32,One Year,72.95,5.17,414.0,3,0,1,Credit Card,0,1.0,0
CUST00482,19,Male,Urban,17,Month-to-Month,112.1,5.83,226.0,1,0,1,Bank Transfer,1,1.0,1
CUST00483,49,Male,Urban,20,Month-to-Month,48.87,9.38,168.0,2,2,3,E-Wallet,1,-0.219,1
CUST00484,40,Female,Urban,30,Two Year,46.98,3.62,488.0,3,0,1,E-Wallet,0,0.754,0
CUST00485,39,Female,Urban,6,Month-to-Month,56.53,3.81,245.0,3,0,3,Bank Transfer,0,0.63,0
CUST00486,68,Male,Suburban,44,Two Year,31.92,5.12,362.0,5,1,1,E-Wallet,0,0.437,0
CUST00487,42,Male,Urban,17,Two Year,78.82,4.57,464.0,5,0,1,Bank Transfer,1,0.468,0
CUST00488,39,Female,Urban,11,Month-to-Month,87.55,8.16,429.0,3,1,1,Bank Transfer,0,0.265,0
CUST00489,39,Female,Urban,12,Month-to-Month,77.06,5.88,420.0,5,1,1,Credit Card,1,0.228,1
CUST00490,66,Female,Rural,5,Month-to-Month,60.76,0.51,20.0,1,0,1,Bank Transfer,1,-0.037,1
